사업장명,업태구분명,도로명주소,좌표정보(X),좌표정보(Y)
세븐일레븐 구로남양점,편의점,서울특별시 구로구 중앙로14나길 18 1층 101호 (고척동 남양캐슬),188001.2288,444812.4556
세븐일레븐 구로대명밸리온점,편의점,서울특별시 구로구 경인로53가길 10 1층 103호 (구로동),188818.9645,444573.1788
세븐일레븐 구로대복점,편의점,서울특별시 구로구 구로동로28길 93 (구로동 1층),190108.1874,443299.1109
세븐일레븐 구로드림타워점,편의점,서울특별시 구로구 디지털로33길 55 이앤씨벤처드림타워2차 1층 103호 (구로동),190479.9022,442751.4195
세븐일레븐 구로디지털점,편의점,서울특별시 구로구 디지털로32다길 14 (구로동),191069.4167,442251.6924
세븐일레븐 구로디지털탑점,편의점,서울특별시 구로구 디지털로26길 98 1층 102호 (구로동 디지털탑상가),190850.3934,442160.7487
세븐일레븐 구로리공원점,편의점,서울특별시 구로구 구로중앙로 7 신영빌딩 1층 (구로동),190405.2162,443191.1625
세븐일레븐 구로센터점,편의점,서울특별시 구로구 구로동로38길 32 1층 (구로동),189727.23,443626.1677
세븐일레븐 구로스타점,편의점,서울특별시 구로구 경인로 572 (구로동 스타팰리스 106호),189416.0414,444576.5378
세븐일레븐 구로이스페이스점,편의점,서울특별시 구로구 디지털로27길 36 이스페이스 (구로동),190423.2167,442403.5681
세븐일레븐 구로잣절공원점,편의점,서울특별시 구로구 고척로21나길 85-6 1층 (개봉동 건영아파트),185850.1798,444355.413
세븐일레븐 구로점,편의점,서울특별시 구로구 디지털로31길 120 1층 (구로동 한신휴플러스 상가4동 1층 (409 410호 일부)),190272.7473,442929.2831
세븐일레븐 구로천왕역점,편의점,서울특별시 구로구 오리로 1154-7 (오류동),185674.4663,442833.6363
세븐일레븐 구로하이시티점,편의점,서울특별시 구로구 디지털로 243 지하이시티 102호 (구로동),190409.8845,442216.3175
세븐일레븐 구로하이엔드점,편의점,서울특별시 구로구 디지털로26길 5 에이스하이엔드타워1차 1층 104호 (구로동),190504.7782,442154.9928
세븐일레븐 구로한일점,편의점,서울특별시 구로구 구로동로35길 30 1층 108호 (구로동 한일퍼스트빌),189505.0898,443415.9612
세븐일레븐 구산헤일리점,편의점,서울특별시 은평구 연서로9길 14 1층 (구산동),192299.3021,456145.7915
세븐일레븐 구의그랜드점,편의점,서울특별시 광진구 구의로 25 석천빌딩 1층 (구의동),207836.1958,448672.8094
세븐일레븐 구의스타점,편의점,서울특별시 광진구 구의로 10 1층 (구의동),207836.5529,448503.3791
세븐일레븐 구의중앙로점,편의점,서울특별시 광진구 구의로 39 1층 (구의동),207860.0504,448800.8054
세븐일레븐 구의하늘점,편의점,서울특별시 광진구 자양로38길 25 1층 (구의동),207827.7856,449402.6773
세븐일레븐 구의현진점,편의점,서울특별시 광진구 아차산로65길 50 1층 (구의동),208119.1999,448895.8693
세븐일레븐 구일역점,편의점,서울특별시 구로구 구일로 110 1층 101호 (구로동),188611.564,443658.1763
세븐일레븐 국민대후문점,편의점,서울특별시 성북구 정릉로9길 26 1층 (정릉동),199883.8601,456384.7377
세븐일레븐 군자역7호선점,편의점,서울특별시 광진구 천호대로 548 1층 (군자동),206896.6972,450515.5757
세븐일레븐 궁동청림점,편의점,서울특별시 구로구 부일로17길 89 1층 101호 (궁동 다청림),185001.2416,443749.3912
세븐일레븐 금천가산점,편의점,서울특별시 금천구 가산로 147-7 1층 (가산동),190235.2671,441762.1096
세븐일레븐 금천마루점,편의점,서울특별시 금천구 시흥대로 335 1층 (독산동),190818.1108,440151.8547
세븐일레븐 금천박미점,편의점,서울특별시 금천구 시흥대로26길 11 103104호 (시흥동 백운한비치3차),191491.7035,437773.0475
세븐일레븐 금천벽산1단지점,편의점,서울특별시 금천구 금하로 793 지하1층 B107호B108호 (시흥동 벽산아파트),192754.3462,438827.1437
세븐일레븐 금천보길점,편의점,서울특별시 금천구 독산로73길 13 1층 (독산동),191180.6415,440621.1214
세븐일레븐 금천본점,편의점,서울특별시 금천구 시흥대로153길 78 지상1층 (가산동),190568.5929,441606.5257
세븐일레븐 금천스카이점,편의점,서울특별시 금천구 시흥대로47길 35 1층 102호103호 (시흥동 스카이아파트),191106.0169,438602.8643
세븐일레븐 금천에이스점,편의점,서울특별시 금천구 가산디지털1로 30 지상1층 103호 (가산동 에이스하이엔드10차),189975.8947,440742.2235
세븐일레븐 금천예일점,편의점,서울특별시 금천구 벚꽃로6길 21 예일빌딩 1층 103호 (독산동),190493.8158,439864.9727
세븐일레븐 금천우체국점,편의점,서울특별시 금천구 시흥대로128길 10 1층 (독산동),190979.629,440899.0665
세븐일레븐 금천정훈점,편의점,서울특별시 금천구 독산로58길 42 지하 1층 B01호 (독산동),191556.1148,440326.3089
세븐일레븐 금천제일점,편의점,서울특별시 금천구 벚꽃로 216 1층 (가산동),189893.9283,441333.6379
세븐일레븐 금천탑골점,편의점,서울특별시 금천구 탑골로3길 13 개명주택 1층 (시흥동),192124.4888,438918.0176
세븐일레븐 금천호정점,편의점,서울특별시 금천구 시흥대로88길 21 1층 131~134호 (독산동 호정타워아파트),191107.7103,439893.7609
세븐일레븐 금천희명점,편의점,서울특별시 금천구 시흥대로64길 13 (시흥동),191165.5846,439286.5235
세븐일레븐 길동도고점,편의점,서울특별시 강동구 진황도로 105 1층 (길동),212142.2298,448155.7129
세븐일레븐 길동스위트,편의점,서울특별시 강동구 양재대로111길 15 113호 (길동),212172.8285,448321.3302
세븐일레븐 길동승리점,편의점,서울특별시 강동구 천중로40길 46 1층 105호 (길동),212126.0229,448551.8583
세븐일레븐 길동와이시티점,편의점,서울특별시 강동구 천호대로175길 42 104호 (길동 강동 와이시티),212078.2843,448257.5414
세븐일레븐 길동일등점,편의점,서울특별시 강동구 천중로53길 13 101102호 (길동),212760.139,448806.4489
세븐일레븐 길동점,편의점,서울특별시 강동구 천호대로193길 40 한림빌딩 1층 101호 (길동),212768.9606,448302.3776
세븐일레븐 길동해그린점,편의점,서울특별시 강동구 명일로19길 12 1층 101호 (길동),212841.7759,448597.3182
세븐일레븐 길동현대점,편의점,서울특별시 강동구 명일로 200-34 현대아파트 1층 102호 (길동),212951.2232,448267.7324
세븐일레븐 길음동부센트레빌점,편의점,서울특별시 성북구 숭인로 16 길음동동부센트레빌아파트 분산상가동 1층 106호 (길음동),202073.7526,456449.0707
세븐일레븐 길음두산위브점,편의점,서울특별시 성북구 길음로13길 22 제지3층 112113호 (길음동 길음7구역 두산위브아파트),201592.9913,456382.9661
세븐일레븐 길음센터피스점,편의점,서울특별시 성북구 숭인로 50 상가동 1층 1105호 (길음동 래미안길음센터피스),202363.5735,456453.5292
세븐일레븐 김포공항국내선1층점,편의점,서울특별시 강서구 하늘길 112 김포국제공항 국내선터미널 1층 (공항동),183007.2201,450515.642
세븐일레븐 낙성대역길점,편의점,서울특별시 관악구 낙성대역길 111 봉천M빌 지하1층 (봉천동),196820.9144,441326.5438
세븐일레븐 낙성제이점,편의점,서울특별시 관악구 낙성대역6길 19 준아카데미 1층 (봉천동),196578.2208,441347.1213
세븐일레븐 남가좌점,편의점,서울특별시 서대문구 모래내로 241-59 1층 (남가좌동),193260.442,452632.8121
세븐일레븐 남구로도림로점,편의점,서울특별시 구로구 도림로 18 에덴빌딩 1층 101호 (구로동),189985.1623,442656.2936
세븐일레븐 남구로중앙점,편의점,서울특별시 구로구 구로동로8길 53 1층 102호 (구로동),189935.6452,442891.0399
세븐일레븐 남구로행운점,편의점,서울특별시 구로구 도림로6길 22 1층 102호 (구로동),190038.9647,442561.4634
세븐일레븐 남대문카페점,편의점,서울특별시 중구 남대문시장길 73 1층 (회현동1가),198164.8109,450959.3273
세븐일레븐 남산소월점,편의점,서울특별시 용산구 신흥로20길 1 1층 (용산동2가),198612.572,449283.8747
세븐일레븐 남산점,편의점,서울특별시 중구 퇴계로20길 32 1층 (남산동2가),198685.3793,450717.173
세븐일레븐 남성사당로점,편의점,서울특별시 동작구 사당로 193 1층 (사당동),197276.6273,442571.0873
세븐일레븐 남현이즈빌점,편의점,서울특별시 관악구 남현1길 9 1층 102호 (남현동),197981.2869,441536.0132
세븐일레븐 내발산점,편의점,서울특별시 강서구 강서로47라길 31 1층 (내발산동),185139.6551,449946.7617
세븐일레븐 노고산타운점,편의점,서울특별시 마포구 고산길 85 1층 일부호 (노고산동),194764.9915,450293.0248
세븐일레븐 노량진사랑점,편의점,서울특별시 동작구 만양로 53-1 1층 (노량진동),195190.1508,445174.0071
세븐일레븐 노량진삼익점,편의점,서울특별시 동작구 만양로 88 (노량진동),195031.1399,445460.3155
세븐일레븐 노벨리아시티점,편의점,서울특별시 성북구 화랑로 299 1층 107호 (장위동 석계역 한일노벨리아시티),205327.0478,456807.4625
세븐일레븐 노원2점,편의점,서울특별시 노원구 상계로 59 동익빌딩 1층 (상계동),205356.6254,461535.5758
세븐일레븐 노원문고점,편의점,서울특별시 노원구 동일로 1384 109호 (상계동),205360.7951,461131.326
세븐일레븐 노원역점,편의점,서울특별시 노원구 동일로217가길 11 102103호 (상계동),205214.813,461232.8439
세븐일레븐 노원제일점,편의점,서울특별시 노원구 동일로 1417 1층 (상계동),205221.5392,461414.2189
세븐일레븐 노원하계점,편의점,서울특별시 노원구 노원로 246 욱현하이브 1층 103호 (하계동),206472.1862,459704.8857
세븐일레븐 논현건설회관점,편의점,서울특별시 강남구 학동로37길 23 지상1층 (논현동),202962.7719,446064.8522
세븐일레븐 논현스타우스점,편의점,서울특별시 강남구 강남대로124길 46 1층 (논현동),202229.1289,445285.2978
세븐일레븐 논현아이파크점,편의점,서울특별시 강남구 언주로 615 논현 아이파크 103동 지상1층 111호 (논현동),203108.3618,445369.4291
세븐일레븐 논현영동점,편의점,서울특별시 강남구 강남대로128길 34 지상1층 102호 103호 (논현동),202131.5989,445363.1359
세븐일레븐 논현타운점,편의점,서울특별시 강남구 언주로147길 37 지상1층 (논현동),202695.4537,446318.9563
세븐일레븐 논현학동공원점,편의점,서울특별시 강남구 강남대로132길 59 지하1층 B102호 (논현동),202215.2828,445698.7262
세븐일레븐 논현한바위점,편의점,서울특별시 강남구 강남대로118길 30 지상1층 (논현동),202209.5813,444959.1191
세븐일레븐 논현한어울림점,편의점,서울특별시 강남구 학동로12길 47 1층 (논현동),202397.5906,445307.7974
세븐일레븐 논현한영점,편의점,서울특별시 강남구 봉은사로29길 4 1층 (논현동),203014.168,445095.5897
세븐일레븐 논현혜인점,편의점,서울특별시 강남구 봉은사로13길 10 지하1층 (논현동),202548.6013,444956.8488
세븐일레븐 뉴서초 반포점,편의점,서울특별시 서초구 사평대로57길 44 1층 (반포동),201940.6051,444909.0793
세븐일레븐 뉴서초방배점,편의점,서울특별시 서초구 청두곶2길 3 1층 1호2호 (방배동),198649.679,441836.5096
세븐일레븐 뉴천호현대점,편의점,서울특별시 강동구 올림픽로70길 39 1층 (천호동),211059.4253,448590.2116
세븐일레븐 답십리위브점,편의점,서울특별시 동대문구 답십리로 130 근린생활시설-1동 지1층 1-9호1-10호1-11호 (답십리동 래미안위브),204696.5726,452195.5228
세븐일레븐 당고개점,편의점,서울특별시 노원구 상계로 299 (상계동),206849.2442,463087.05
세븐일레븐 당산현대점,편의점,서울특별시 영등포구 버드나루로 109 현대뉴스타오피스텔 1층 101호 (당산동),191792.0049,447294.8396
세븐일레븐 대림2호,편의점,서울특별시 영등포구 대림로 251 (대림동성림빌딩),190721.4179,444571.7693
세븐일레븐 대림두암점,편의점,서울특별시 영등포구 대림로29길 24 1층 (대림동),190811.8934,443652.5815
세븐일레븐 대림성심병원점,편의점,서울특별시 영등포구 시흥대로187길 12 (대림동대림현대아파트상가104호),191809.8593,443428.9573
세븐일레븐 대림중앙점,편의점,서울특별시 영등포구 대림로44길 5 방남빌딩 1층 (대림동),190847.0385,444488.6056
세븐일레븐 대방등용점,편의점,서울특별시 동작구 등용로 87 1층 (대방동),193913.8559,445213.9616
세븐일레븐 대방점,편의점,서울특별시 동작구 등용로 119 1층 (대방동),193894.555,445505.9099
세븐일레븐 대방중앙점,편의점,서울특별시 동작구 대방동길 38 1층 (대방동),193482.8415,444483.1308
